Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2/05/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
India,IND,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.984047426,1.512040856,1.487230537,2.166615806,3.04515747,7.037758596,5.180048461,5.585716501,4.788147422,5.703603533,6.044914644,7.107151693,8.639190373,5.856520955,5.712565334,4.920770132,3.801520194,3.179619047,3.270739615,3.877664959,5.187818467,5.763489007,5.077602174,4.492898549,3.675968259,4.343211886,4.073197091,3.642152544,2.877105909,3.012065306,3.729042476,4.064474086,3.559738529,3.799010685,5.159515998,5.273738341,5.912287713,6.679839607,10.912187,5.246010659,7.107993763,7.877530616,6.136240415,5.540367024,4.890577872,
Not classified,INX,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.400193307,0.243413731,0.243595765,0.697210839,0.912673432,0.15512142,0.105101004,0.139224791,0.110322788,0.556308418,0.540371849,0.717541659,0.962248626,0.955640623,1.002511698,0.901578675,0.408077787,0.244595801,0.774658529,0.869982303,0.555856425,0.375514606,0.322327119,0.427584393,0.371738102,0.332371496,0.378310272,0.280568218,0.184843926,0.134016236,0.207621791,0.138958806,0.126618659,0.107232401,0.112211585,0.112162818,0.438146007,0.370412537,0.14706595,0.09908373,0.188603285,0.170339491,0.124697593,0.126489365,0.131043086,
"Iran, Islamic Rep.",IRN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,14.15287153,19.7570294,18.8661156,21.78597373,52.14639528,39.21009441,36.64114078,32.2609447,31.53864482,40.24040025,20.81943942,16.64852209,21.50759946,15.89209554,12.4229115,11.21263781,4.431595103,10.31485778,8.993717253,13.90729915,20.6593145,,,31.76738012,27.39230363,22.72501644,22.86057068,22.64154205,15.34664308,19.35350165,38.4603833,28.77392988,26.6927781,31.21405101,36.11972528,45.09739345,46.06324417,39.88825218,48.53003407,26.82816988,29.42899124,30.31008813,26.12221623,28.35627592,29.76112013,
Iraq,IRQ,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,19.04252938,25.38136794,22.095919,38.26534039,66.69563154,61.94276776,56.20204424,52.53699876,49.42411945,,64.64215345,28.87230618,26.28235289,24.40865911,24.15684231,26.27039101,15.5299575,21.49224629,19.74909916,24.11087089,8.884155996,,,,,,,,,,,,,,69.28756427,68.04150894,65.44043757,54.9945032,56.72601593,41.07025648,43.32140452,48.34564468,45.22710006,41.64111987,41.45811548,
Iceland,ISL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001192186,0.001179845,0.001170935,0.001069338,
Israel,ISR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.1839487,0.151659881,0.12336942,0.148912028,0.356495793,0.28502844,0.11106396,0.056108017,0.023959959,0.033648964,2.235567331,2.074695827,0.150474082,0.073567063,0.099736304,0.053067577,0.023741499,0.011523715,0.008401075,0.007871732,0.017669867,0.012686214,0.011062624,0.011960455,0.009249217,0.007459028,0.006745757,0.007121501,0.005126044,0.004752721,0.003526208,0.00191215,0.002139019,0.00219503,0.12923459,0.265602389,0.336750192,0.373113541,0.937136058,0.282202717,0.289715952,0.411410676,0.305136724,0.430533193,0.320377505,
Italy,ITA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.151304344,0.151579933,0.140182792,0.173408157,0.346439711,0.27771714,0.327818287,0.291331313,0.292284058,0.37237499,0.355324226,0.420646801,0.441695866,0.374184442,0.38036232,0.344480699,0.215064229,0.155551156,0.14596269,0.138972795,0.161655826,0.137668884,0.123963,0.176908119,0.162392017,0.168318503,0.188571672,0.178743578,0.12440376,0.117530567,0.250014941,0.203190652,0.164403725,0.190144683,0.184651818,0.271681249,0.260232032,0.232276873,0.27932075,0.141091249,0.179757233,0.212278758,0.219063583,0.207183049,0.173903104,
Jamaica,JAM,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,7.949226129,7.424257772,6.105305487,6.307259885,12.12338378,7.075807585,7.175387317,8.976425649,11.35742901,11.5810657,11.31799845,11.15191969,9.117491021,6.550890376,11.11637164,8.665458535,6.544256516,4.863488759,4.081449819,5.58887051,6.814138643,8.573997302,9.22524468,5.328393047,5.415935962,3.091693709,3.544712632,2.87841045,2.434624842,1.962594347,1.953091522,2.161730298,1.674386016,1.57312562,1.873963262,2.001623985,2.403935229,2.494563517,1.757132111,1.404684253,1.528296813,1.596087877,1.344048396,1.388521108,1.705616226,
Jordan,JOR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.0561276,0.04905434,0.061116113,0.078881871,4.439996146,4.356190375,1.20723447,0.434825963,0.051591461,0.052455878,1.046631071,1.190838642,0.616273,0.171784446,0.476461046,0.026684275,0.0953958,0.071554861,0.071849393,0.154076346,0.318772509,0.298172841,0.232811676,0.235883244,0.287552302,0.28281519,0.345527797,0.315876026,0.269783217,0.223960986,0.422468685,0.375088413,0.256511665,0.437397715,0.424754311,0.480038295,0.406212184,0.82411012,8.512835349,1.652352966,1.767622876,3.38613787,2.693605508,1.537899,0.992291708,
Japan,JPN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.086595939,0.058074503,0.040654258,0.0673783,0.095129784,0.089812411,0.085491499,0.071318275,0.035266936,0.045020203,0.070195897,0.091736977,0.097103309,0.045204574,0.02885429,0.033711374,0.012879253,0.009795778,0.012055627,0.011671007,0.046718839,0.033518109,0.029547553,0.027178777,0.021796469,0.019563682,0.023468331,0.021692861,0.019891255,0.01527482,0.018666289,0.018470477,0.020078591,0.022942198,0.021987896,0.031728763,0.037910731,0.044771777,0.053440548,0.031064182,0.030263081,0.032686409,0.029454401,0.036192268,0.034169539,
Kazakhstan,KAZ,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.07715261,16.33820917,16.59476392,20.83613973,22.59717605,22.10712812,12.7136163,23.32296627,44.7505244,39.24583612,36.443439,40.40466991,50.15451151,52.82102842,48.85145847,45.01130575,55.18694189,35.78119643,39.90179118,42.33430051,36.05512636,30.62923848,27.4771057,
Kenya,KEN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,2.517960862,1.921129938,1.878058429,2.917033254,2.657093865,3.390297096,3.039317498,3.490229967,2.872597051,3.152039181,3.558786611,3.107416378,4.963165345,3.452005334,3.099620829,2.245369898,3.128498861,2.798576648,3.009379109,2.933603958,4.907510183,5.213823276,5.381035913,6.574385215,6.36061241,7.31362543,5.501404015,4.728792559,4.532023755,3.260969164,3.297253977,3.111179481,3.747969753,5.102700404,4.127312796,4.045739068,2.958333241,3.678872568,3.650708733,3.742647756,3.10318715,3.317579974,3.367038495,3.122045685,2.856812162,
Kyrgyz Republic,KGZ,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.008587064,0.883333666,0.757054594,1.539637182,1.490304975,2.580245975,4.253333211,5.041245932,4.552063938,4.90408606,4.401377036,7.290583692,8.381298396,12.14660152,13.20945045,7.839483094,9.960340216,8.303360994,
Cambodia,KHM,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,4.588828823,3.058762266,7.899624961,15.53895162,17.79398291,,,,,,,,,,,,,,,,,,,8.207301626,9.857274233,11.75262816,13.32534354,11.51737342,10.51248444,5.19082957,3.732906113,3.550083477,3.587491207,5.308813192,5.007291431,2.579981847,2.741361578,2.674703482,3.892742591,3.427458162,4.001546883,4.395525177,4.026107672,3.084687823,4.031201619,
Kiribati,KIR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.020183515,0.017283488,0.01837472,0.028235352,0.009305139,0.012545365,0.018864053,0.02539894,0.02938471,0.034427173,0.065567522,0.065114865,0.055383093,0.058381065,0.045772436,0.064208797,0.10746714,0.094771188,0.073018888,0.078099223,0.084101929,0.056934631,0.079798004,0.062787689,0.067336464,0.107135228,0.113804123,0.096767985,0.082974021,0.039713923,0.044174499,0.052285611,0.051972571,0.070571818,0.070970495,0.04218799,0.053468631,0.054873015,0.092687444,0.090247271,0.096155188,0.110780237,0.112576971,0.099695033,0.150259214,
St. Kitts and Nevis,KNA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.170190324,0.148674275,0.149616345,0.294603692,0.360500675,1.105100568,0.773139816,0.65434332,0.342475494,0.267675111,0.553380279,0.945989618,0.963124256,0.39184219,0.232609536,0.307684797,0.0924178,0.046938911,0.08784947,0.077973565,0.067148482,0.03201909,0.02464441,0.02112759,0.018186853,0.022133711,0.01963213,0.014537025,0.020934075,0.015810583,0.01348304,0.017795527,0.018546187,0.024340935,0.028914206,0.038516294,0.03695148,0.040625711,0.072059393,0.052631504,0.055834522,0.058675405,0.04723976,0.043811512,0.035514308,
Kosovo,KSV,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,KWT,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,43.04246092,46.15062316,46.34375371,54.98165481,77.23785675,64.9394074,68.00215319,62.50391489,64.50154649,,76.87732871,57.39123135,44.17928666,52.10382599,53.49873441,45.90457892,29.34433937,32.44033483,32.94871271,41.31467989,36.89664314,10.44240982,32.93311817,42.9935983,41.47857876,42.08041259,44.45181354,42.83576755,32.40187238,35.48497295,51.75921783,46.61478273,38.29117819,44.16377016,51.0775609,60.73015543,59.30623433,56.13707824,62.62357523,43.72953183,52.83167828,60.22594761,59.18234371,56.58452728,54.51569119,
Latin America & Caribbean (developing only),LAC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,10.72189925,9.420849563,8.664667901,7.747456177,4.018450202,4.822039835,4.134204334,4.127570262,5.832943764,4.101033503,4.552980418,3.460205406,2.913807207,3.350468058,3.408980606,3.159817671,2.353560818,3.17167924,4.284364294,3.851775753,4.077203032,5.103194952,5.955549472,7.418969193,8.100265253,8.219139164,9.198618341,5.612769325,6.952717668,7.716181519,7.21445555,6.81065562,6.102140454,
Lao PDR,LAO,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,2.330530112,1.723931408,3.553296704,5.934542624,11.03227334,9.211391571,10.32272526,10.56981923,11.2832849,9.188431251,9.421408427,12.84710424,13.72290481,12.35097989,13.75553576,7.958179165,6.179802789,6.502957303,6.633749569,8.658690519,8.360204222,8.593980551,16.4569019,15.27547607,17.52058577,14.75460793,19.44035341,21.71550455,19.61166207,16.65928327,18.31970755,
Lebanon,LBN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040227126,0.047866092,0.072900358,0.044732544,0.048500099,0.023657324,0.019220407,0.017650263,0.015370414,0.012101387,0.013844687,0.003749045,0.003499008,0.003524654,0.004006477,0.004328585,0.004046818,0.003898402,0.003857143,0.002614976,0.004160167,0.00321255,0.003001674,0.003807008,0.003238309,0.003719004,0.005945811,
Liberia,LBR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,26.47354609,26.35151342,31.17332208,20.52056035,19.31177007,22.95364036,34.70588282,26.85116978,20.30619725,19.52948978,24.87917849,24.82503429,30.68877871,22.10486809,18.95418324,18.62966233,18.58089176,13.44473567,11.66696167,18.56509602,51.2501061,37.65539104,68.65090718,80.75161315,83.43217023,80.95603376,68.97387847,39.69282303,34.2932824,23.47272893,29.48690158,29.78629862,40.62343877,61.67142891,37.41412495,34.21222591,32.7221065,40.24922646,44.83005299,34.16285021,29.05951017,27.92053558,30.14236904,27.96972262,28.12545289,
Libya,LBY,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.80864154,29.01066536,25.16752104,23.3550032,23.60919915,29.38153319,33.19334737,27.96193811,19.76525798,18.7365079,32.9138532,30.27531238,50.12313308,50.97935067,61.95691439,67.61548008,72.68872676,66.4315844,70.35769997,51.60457962,58.16049457,49.61564901,58.76682017,49.51691453,36.83747273,
St. Lucia,LCA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,0.179880253,0.168868814,0.137855673,0.325099173,0.102694713,0.049079575,0.032447588,0.026841217,0.025295164,0.022119131,0.019469388,0.054278967,0.060035419,0.054449172,0.03775078,0.045289978,0.057838852,0.040375635,0.05712155,0.044503287,0.034513141,0.031390912,0.033177534,0.029173646,0.029014206,0.027730454,0.02501903,0.032831526,0.034368169,0.03598034,0.033324752,0.066823968,0.050277158,0.046740405,0.053011927,0.085199702,
Latin America & Caribbean (all income levels),LCN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,3.21492802,3.282783538,3.085262322,4.11784102,8.963249975,6.874967384,,,,,15.97858119,13.5533235,11.85651014,10.31927828,10.21721162,8.955790573,4.657119341,5.661989258,4.738616961,5.280909508,6.915136244,4.975436825,5.150196884,4.11785807,3.583142811,4.114046876,4.45798657,4.068479074,2.866768456,3.752863773,5.467625462,4.855901306,5.426943347,6.604512615,7.933409197,9.817806929,10.77476603,10.26801495,11.34420061,6.959062765,8.199147675,9.217206429,8.438480559,6.980099691,6.373830633,
Least developed countries: UN classification,LDC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,6.433686637,4.509863605,5.038190327,8.037920212,7.564745879,5.344018437,6.086209358,6.573581102,5.061820317,6.319446165,7.915153389,7.033711553,9.361082896,7.11515634,6.729134323,6.697777493,7.010786211,7.516308192,7.895238524,8.22673414,11.42509181,9.993657541,11.17892343,9.10773361,10.07105262,14.0474809,13.46653997,12.01238866,10.62748634,9.114644925,11.6236682,10.85334736,11.39706346,14.10534954,15.04103419,18.30567864,20.23017551,23.28225931,24.41609451,16.15183548,17.92350062,19.68709757,16.71697089,18.5972857,7.998445008,
Low income,LIC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,6.174877157,4.519912261,4.674004041,7.178180563,7.305474644,6.092716637,6.232767762,6.661290273,5.333039059,6.764779219,8.72991662,8.155221807,10.39742235,7.87380127,8.049428657,6.128552634,7.830752177,7.696540521,8.142848226,8.415242319,10.79471137,10.45693185,11.94186029,9.620621558,13.2526061,16.3463854,14.93474685,13.36366172,13.34974214,8.954860828,7.801943815,8.359479516,9.527282612,13.81053041,12.78730014,12.67873223,12.99362941,14.30269877,14.67981838,12.75510461,12.8263637,14.2966285,14.21224671,11.95719795,11.54743111,
Liechtenstein,LIE,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026680628,0.02558749,0.038032523,0.028948928,0.021108043,0.019885681,0.016125057,0.005962709,0.023181847,0.02266501,0.020767074,0.020549066,0.01755187,0.019306301,0.022365344,0.024930565,0.031798843,0.028821937,0.02681715,0.028514136,0.022975243,,,
Sri Lanka,LKA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.417838452,0.986606135,0.932020722,1.526597857,1.438617811,3.409639391,2.014852856,2.597567981,3.961525693,3.467867057,3.730829701,2.734674104,3.677668914,2.136602517,1.655514547,1.174126463,1.765631317,1.631358165,1.738797805,1.645747932,2.307169562,2.713224827,2.541616882,2.211089059,1.722032101,1.935267782,1.765387414,1.057970335,0.940455323,1.070760601,0.945011651,0.974881978,0.983207025,0.973427034,0.733754908,0.607790522,0.806401566,0.966064474,0.741471501,0.662143958,0.878057535,0.77601934,0.641573626,0.524008874,0.731738699,
Lower middle income,LMC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,3.109360726,3.064432336,3.28681968,5.395041559,10.14856565,9.727000501,9.180832671,9.652743818,8.722927466,16.4943119,15.24093608,12.72344996,11.86043081,10.33311772,10.76666181,9.407305603,5.683368623,6.018295103,5.468546666,6.421705745,8.960333736,8.628756869,8.091493981,7.428063173,6.75791287,7.018213242,7.402824848,6.716341471,5.454133966,5.549732319,8.687677724,7.92153054,7.027129551,8.320465875,9.280537591,10.98213006,11.79613397,11.43387796,14.14248686,7.795504978,8.7141769,9.551016449,7.898314981,7.434378832,6.260084895,
Low & middle income,LMY,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,2.90732897,3.260753712,3.203024739,5.024750596,11.41392803,10.71240335,10.8285553,11.01329086,10.57476201,16.1272803,16.78357815,13.47701187,12.95734013,11.00835272,10.1444698,9.435714549,5.213657934,6.320024932,5.599581483,6.147680679,8.355879028,6.566483029,6.490426505,5.908145791,5.263005907,5.495093627,5.802090979,5.230268213,3.804840991,4.319595729,6.647441431,5.9578647,5.536075888,6.687972248,8.424143104,10.09866754,10.83436011,10.83493385,13.59003818,7.378905111,8.893842608,9.88337578,8.320842311,7.556090695,6.011831811,
Lesotho,LSO,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,8.970559474,6.911056519,7.550161637,8.785203835,7.411560195,10.58738566,9.945386636,10.91649782,7.44770009,8.780067657,7.778885393,6.323283521,12.108513,7.246475127,7.751222716,6.729360388,9.417768008,7.181681504,6.828153166,6.133842228,4.207401979,4.069405649,3.555374084,2.691068992,3.403488561,4.74879616,5.140857685,4.683764797,5.249059852,3.844767223,3.983426746,4.22778709,5.498459897,6.53982097,4.725496478,4.216734766,3.869940835,5.32579359,5.921336348,6.011085288,4.023793023,3.980371325,4.892790131,5.443816521,5.648954122,
Lithuania,LTU,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65899808,2.623888367,1.948919682,1.636261816,1.714983873,1.606026991,1.776867828,1.705594038,1.451067845,1.060503908,1.051550191,1.001263651,0.899988043,0.845181097,0.900667706,1.266259363,1.122297792,1.023378443,0.875239598,1.177396608,
Luxembourg,LUX,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050075366,0.052309623,0.051452539,0.043751315,0.037417623,0.029785283,0.033833561,0.057395231,0.30574565,0.099756955,0.096094896,0.131819821,0.140773358,0.104944942,0.080849964,
Latvia,LVA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.61422052,5.092217708,4.076244766,4.243620198,5.726095249,4.472162749,4.089042415,4.26479943,4.204573908,2.809137226,2.592740369,2.266597024,1.880938636,1.251847751,1.821073943,2.925609717,2.359653577,2.868986005,1.939211888,2.564117016,
"Macao SAR, China",MAC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,0.010664443,0.007303198,0.013028574,0.00451431,0.011924791,0.009233324,0.008076493,0.007019897,0.006016525,0.005357751,0.002922162,0.002114279,0.002119121,0.002329837,0.001890685,0.002267191,0.002354602,0.001823489,0.001717884,0.001646521,0.001800681,0.001562278,0.001320378,0.001124575,0.001145377,0.001251699,0.001467968,0.001633473,0.001213821,0.001129899,0.000793436,0.000568452,0.001005376,
St. Martin (French part),MAF,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.237604703,0.884636035,0.820610806,1.318173076,10.84366984,8.508577834,3.756729694,2.883514578,1.780265175,2.222929182,2.673213305,3.470678646,3.120947029,2.439948061,3.027556401,2.360986118,1.231008642,0.669357972,2.981314666,1.089696545,1.122548592,1.293591371,1.253897328,0.600871796,0.579052876,0.59063065,0.534750641,0.755756046,1.055285547,1.064913586,1.01409304,0.940852656,0.874109385,0.719387235,0.668758271,0.696097644,1.010493974,1.578374266,8.553473228,2.077931339,2.914392194,4.602313856,4.586137333,3.256059933,2.699349188,
Monaco,MCO,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.492390036,0.464320695,0.422024946,0.329454978,0.531455006,0.429568476,0.321196094,0.301559333,0.373068569,0.26112436,0.223272647,0.20481405,0.170699577,0.163271402,0.226809132,0.150081732,0.191884175,0.183599431,0.384991905,0.421945661,
Madagascar,MDG,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.989074432,0.787262878,0.829543002,1.238973075,1.138963482,1.315484118,1.30698129,1.790733576,1.541124025,1.553923892,1.828002916,1.787952701,2.82876592,1.889080699,2.153940092,1.640208288,2.439982601,3.137451793,3.845652825,3.713389028,6.482829321,7.615170274,7.011090965,4.996077991,6.458122491,9.409073255,7.545903947,7.197268629,6.735133239,4.04442275,3.923770318,3.349615855,4.287614894,6.082196154,7.158269223,6.297861252,6.530347172,7.477059959,6.630802995,7.744505601,6.854232829,7.402131595,8.507990479,9.345654102,10.9090529,
Maldives,MDV,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,0.527035156,0.407380489,0.560238569,0.295269837,0.137425919,0.085736324,0.12497425,0.124089948,0.116941364,0.096560999,0.106313629,0.098848618,0.089179684,0.061123474,0.051845469,0.061428024,0.055979527,0.042664709,0.040368215,0.037615907,0.037117183,0.026653541,0.026317399,0.026007923,0.023902199,0.025013064,0.026749411,0.039228165,0.029792282,0.028657142,0.049938506,0.051369119,0.043108083,0.031100861,0.048969998,
Middle East & North Africa (all income levels),MEA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,12.24242059,16.62011249,16.47137554,22.03719155,49.34211596,38.55442806,38.71057787,36.52136345,34.09378376,0.185468526,50.54699316,40.23597324,30.96732038,25.33527338,23.86107571,20.54248837,11.83532902,16.82040979,14.99941223,19.08646579,20.83394509,23.54841575,22.31678144,21.77264439,19.79622082,19.31931582,21.27688356,19.44060677,13.10471133,15.68319958,26.45157168,22.30018728,21.10102606,25.93006335,31.36799783,39.69633242,39.93045659,36.53866261,43.32824414,26.09889237,29.4651862,32.7092375,30.98858711,29.87861678,26.52389692,
Mexico,MEX,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.568302044,1.525497542,1.513885119,2.209867581,5.074180171,4.453526101,5.22822163,7.456916702,7.434485514,15.14844008,16.29708623,13.91577276,21.58043942,21.3701209,17.31439578,14.70955543,9.387723758,11.87682169,8.018487717,7.907303269,9.091174342,6.349645196,5.21706374,3.347536581,3.056159136,5.174420806,5.580354406,4.657674632,2.790975676,3.099090679,4.773844922,3.900678456,3.789354605,5.181195543,6.468545343,8.586083023,9.147990299,8.765717399,10.5110065,6.899205151,7.768549476,9.239733918,8.749070232,7.729752382,6.255055674,
Marshall Islands,MHL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,2.758117736,3.132172588,3.134046893,4.926816712,11.57750727,10.73814149,10.99505469,11.17740116,10.78774114,16.49011511,17.05997505,13.6660686,13.03335439,11.09894991,10.19601582,9.517966784,5.137327301,6.276659563,5.517920387,6.081085635,8.284791872,6.449830722,6.354498519,5.820634334,5.121611736,5.304654416,5.640139771,5.088414486,3.637952147,4.23717307,6.624158148,5.914548452,5.464040602,6.565240935,8.351010592,10.05609784,10.80082902,10.78299451,13.57308057,7.291495002,8.837608784,9.823096318,8.237769722,7.434561496,5.882054167,
"Macedonia, FYR",MKD,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.473262301,1.973043073,2.014377504,1.779971585,2.033839052,0.931494666,0.749854025,1.026231994,1.413398762,1.000293157,1.438615749,2.919154862,2.142332679,4.986476591,8.624107206,5.927123079,3.049954356,5.239727629,6.7179827,4.926271466,3.722604404,3.060261341,
Mali,MLI,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,3.042160011,2.197819891,2.269252948,3.643512141,4.124082009,3.548228645,2.853047671,3.704290973,3.08741071,2.947203245,3.506063312,3.286173764,5.594461335,3.772277326,3.784682425,2.417972585,2.8782432,2.506368851,2.762212482,2.59693463,3.751944715,3.719825987,3.682374734,3.169488025,5.219353202,5.800091618,5.639498608,6.084934955,5.444889986,3.508607447,4.002743911,3.568690827,6.485314057,7.552916768,6.108295744,6.796021491,10.8868648,11.59524981,11.35402862,13.16692065,14.08441857,15.88995863,19.8164783,15.9238038,12.98326845,
Malta,MLT,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Myanmar,MMR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.719892085,9.321519001,10.23449243,
